,freeze,Tracesample,buffer#,finefreeze,wc,Seconds,SecondsofDayNoPPS,TimeStampsNoPPS
3912,142171758,25,0,36395970176,36395969992,9.780000004866451e-05,76100.043818025,0 days 21:08:20.043818
3913,142171758,25,0,36395970176,36395969993,9.782500001165317e-05,76100.04381805,0 days 21:08:20.043818
3914,142171758,25,0,36395970176,36395969994,9.784999997464183e-05,76100.043818075,0 days 21:08:20.043818
3915,142171758,25,0,36395970176,36395969995,9.787500005131733e-05,76100.0438181,0 days 21:08:20.043818
3916,142171758,25,0,36395970176,36395969996,9.790000001430599e-05,76100.043818125,0 days 21:08:20.043818
3917,142171758,25,0,36395970176,36395969997,9.792499997729465e-05,76100.04381815,0 days 21:08:20.043818
3918,142171758,25,0,36395970176,36395969998,9.795000005397014e-05,76100.043818175,0 days 21:08:20.043818
3919,142171758,25,0,36395970176,36395969999,9.79750000169588e-05,76100.0438182,0 days 21:08:20.043818
3920,142171758,25,0,36395970176,36395970000,9.799999997994746e-05,76100.043818225,0 days 21:08:20.043818
3921,142171758,25,0,36395970176,36395970001,9.802500005662296e-05,76100.04381825001,0 days 21:08:20.043818
3922,142171758,25,0,36395970176,36395970002,9.805000001961162e-05,76100.04381827501,0 days 21:08:20.043818
3923,142171758,25,0,36395970176,36395970003,9.807499998260027e-05,76100.04381830001,0 days 21:08:20.043818
3924,142171758,25,0,36395970176,36395970004,9.809999994558893e-05,76100.04381832501,0 days 21:08:20.043818
3925,142171758,25,0,36395970176,36395970005,9.812500002226443e-05,76100.04381835001,0 days 21:08:20.043818
3926,142171758,25,0,36395970176,36395970006,9.814999998525309e-05,76100.04381837501,0 days 21:08:20.043818
3927,142171758,25,0,36395970176,36395970007,9.817499994824175e-05,76100.04381840001,0 days 21:08:20.043818
3928,142171758,25,0,36395970176,36395970008,9.820000002491724e-05,76100.04381842501,0 days 21:08:20.043818
3929,142171758,25,0,36395970176,36395970009,9.82249999879059e-05,76100.04381845001,0 days 21:08:20.043818
3930,142171758,25,0,36395970176,36395970010,9.824999995089456e-05,76100.04381847501,0 days 21:08:20.043818
3931,142171758,25,0,36395970176,36395970011,9.827500002757006e-05,76100.04381850001,0 days 21:08:20.043819
3932,142171758,25,0,36395970176,36395970012,9.829999999055872e-05,76100.04381852501,0 days 21:08:20.043819
3933,142171758,25,0,36395970176,36395970013,9.832499995354738e-05,76100.04381855001,0 days 21:08:20.043819
3934,142171758,25,0,36395970176,36395970014,9.835000003022287e-05,76100.04381857501,0 days 21:08:20.043819
3935,142171758,25,0,36395970176,36395970015,9.837499999321153e-05,76100.04381860001,0 days 21:08:20.043819
3936,142171758,25,0,36395970176,36395970016,9.839999995620019e-05,76100.04381862501,0 days 21:08:20.043819
3937,142171758,25,0,36395970176,36395970017,9.842500003287569e-05,76100.04381865001,0 days 21:08:20.043819
3938,142171758,25,0,36395970176,36395970018,9.844999999586435e-05,76100.04381867501,0 days 21:08:20.043819
3939,142171758,25,0,36395970176,36395970019,9.8474999958853e-05,76100.04381870001,0 days 21:08:20.043819
3940,142171758,25,0,36395970176,36395970020,9.85000000355285e-05,76100.04381872501,0 days 21:08:20.043819
3941,142171758,25,0,36395970176,36395970021,9.852499999851716e-05,76100.04381875001,0 days 21:08:20.043819
3942,142171758,25,0,36395970176,36395970022,9.854999996150582e-05,76100.043818775,0 days 21:08:20.043819
3943,142171758,25,0,36395970176,36395970023,9.857500003818132e-05,76100.0438188,0 days 21:08:20.043819
3944,142171758,25,0,36395970176,36395970024,9.860000000116997e-05,76100.043818825,0 days 21:08:20.043819
3945,142171758,25,0,36395970176,36395970025,9.862499996415863e-05,76100.04381885,0 days 21:08:20.043819
3946,142171758,25,0,36395970176,36395970026,9.865000004083413e-05,76100.043818875,0 days 21:08:20.043819
3947,142171758,25,0,36395970176,36395970027,9.867500000382279e-05,76100.0438189,0 days 21:08:20.043819
3948,142171758,25,0,36395970176,36395970028,9.869999996681145e-05,76100.043818925,0 days 21:08:20.043819
3949,142171758,25,0,36395970176,36395970029,9.872500004348694e-05,76100.04381895,0 days 21:08:20.043819
3950,142171758,25,0,36395970176,36395970030,9.87500000064756e-05,76100.043818975,0 days 21:08:20.043819
3951,142171758,25,0,36395970176,36395970031,9.877499996946426e-05,76100.043819,0 days 21:08:20.043819
3952,142171758,25,0,36395970176,36395970032,9.880000004613976e-05,76100.043819025,0 days 21:08:20.043819
3953,142171758,25,0,36395970176,36395970033,9.882500000912842e-05,76100.04381905,0 days 21:08:20.043819
3954,142171758,25,0,36395970176,36395970034,9.884999997211708e-05,76100.043819075,0 days 21:08:20.043819
3955,142171758,25,0,36395970176,36395970035,9.887500004879257e-05,76100.0438191,0 days 21:08:20.043819
3956,142171758,25,0,36395970176,36395970036,9.890000001178123e-05,76100.043819125,0 days 21:08:20.043819
3957,142171758,25,0,36395970176,36395970037,9.892499997476989e-05,76100.04381915,0 days 21:08:20.043819
3958,142171758,25,0,36395970176,36395970038,9.895000005144539e-05,76100.043819175,0 days 21:08:20.043819
3959,142171758,25,0,36395970176,36395970039,9.897500001443404e-05,76100.0438192,0 days 21:08:20.043819
3960,142171758,25,0,36395970176,36395970040,9.89999999774227e-05,76100.043819225,0 days 21:08:20.043819
3961,142171758,25,0,36395970176,36395970041,9.90250000540982e-05,76100.04381925,0 days 21:08:20.043819
3962,142171758,25,0,36395970176,36395970042,9.905000001708686e-05,76100.043819275,0 days 21:08:20.043819
3963,142171758,25,0,36395970176,36395970043,9.907499998007552e-05,76100.0438193,0 days 21:08:20.043819
3964,142171758,25,0,36395970176,36395970044,9.910000005675101e-05,76100.043819325,0 days 21:08:20.043819
3965,142171758,25,0,36395970176,36395970045,9.912500001973967e-05,76100.04381935,0 days 21:08:20.043819
3966,142171758,25,0,36395970176,36395970046,9.914999998272833e-05,76100.043819375,0 days 21:08:20.043819
3967,142171758,25,0,36395970176,36395970047,9.917499994571699e-05,76100.0438194,0 days 21:08:20.043819
3968,142171758,25,0,36395970176,36395970048,9.920000002239249e-05,76100.043819425,0 days 21:08:20.043819
3969,142171758,25,0,36395970176,36395970049,9.922499998538115e-05,76100.04381945,0 days 21:08:20.043819
3970,142171758,25,0,36395970176,36395970050,9.92499999483698e-05,76100.043819475,0 days 21:08:20.043819
3971,142171758,25,0,36395970176,36395970051,9.92750000250453e-05,76100.0438195,0 days 21:08:20.043820
3972,142171758,25,0,36395970176,36395970052,9.929999998803396e-05,76100.043819525,0 days 21:08:20.043820
3973,142171758,25,0,36395970176,36395970053,9.932499995102262e-05,76100.04381955,0 days 21:08:20.043820
3974,142171758,25,0,36395970176,36395970054,9.935000002769812e-05,76100.043819575,0 days 21:08:20.043820
3975,142171758,25,0,36395970176,36395970055,9.937499999068677e-05,76100.0438196,0 days 21:08:20.043820
3976,142171758,25,0,36395970176,36395970056,9.939999995367543e-05,76100.043819625,0 days 21:08:20.043820
3977,142171758,25,0,36395970176,36395970057,9.942500003035093e-05,76100.04381965,0 days 21:08:20.043820
3978,142171758,25,0,36395970176,36395970058,9.944999999333959e-05,76100.043819675,0 days 21:08:20.043820
3979,142171758,25,0,36395970176,36395970059,9.947499995632825e-05,76100.0438197,0 days 21:08:20.043820
3980,142171758,25,0,36395970176,36395970060,9.950000003300374e-05,76100.043819725,0 days 21:08:20.043820
3981,142171758,25,0,36395970176,36395970061,9.95249999959924e-05,76100.04381975,0 days 21:08:20.043820
3982,142171758,25,0,36395970176,36395970062,9.954999995898106e-05,76100.043819775,0 days 21:08:20.043820
3983,142171758,25,0,36395970176,36395970063,9.957500003565656e-05,76100.0438198,0 days 21:08:20.043820
3984,142171758,25,0,36395970176,36395970064,9.959999999864522e-05,76100.043819825,0 days 21:08:20.043820
3985,142171758,25,0,36395970176,36395970065,9.962499996163388e-05,76100.04381985,0 days 21:08:20.043820
3986,142171758,25,0,36395970176,36395970066,9.965000003830937e-05,76100.043819875,0 days 21:08:20.043820
3987,142171758,25,0,36395970176,36395970067,9.967500000129803e-05,76100.0438199,0 days 21:08:20.043820
3988,142171758,25,0,36395970176,36395970068,9.969999996428669e-05,76100.043819925,0 days 21:08:20.043820
3989,142171758,25,0,36395970176,36395970069,9.972500004096219e-05,76100.04381995,0 days 21:08:20.043820
3990,142171758,25,0,36395970176,36395970070,9.975000000395084e-05,76100.043819975,0 days 21:08:20.043820
3991,142171758,25,0,36395970176,36395970071,9.97749999669395e-05,76100.04382,0 days 21:08:20.043820
3992,142171758,25,0,36395970176,36395970072,9.9800000043615e-05,76100.043820025,0 days 21:08:20.043820
3993,142171758,25,0,36395970176,36395970073,9.982500000660366e-05,76100.04382005,0 days 21:08:20.043820
3994,142171758,25,0,36395970176,36395970074,9.984999996959232e-05,76100.043820075,0 days 21:08:20.043820
3995,142171758,25,0,36395970176,36395970075,9.987500004626781e-05,76100.0438201,0 days 21:08:20.043820
3996,142171758,25,0,36395970176,36395970076,9.990000000925647e-05,76100.043820125,0 days 21:08:20.043820
3997,142171758,25,0,36395970176,36395970077,9.992499997224513e-05,76100.04382015001,0 days 21:08:20.043820
3998,142171758,25,0,36395970176,36395970078,9.995000004892063e-05,76100.04382017501,0 days 21:08:20.043820
3999,142171758,25,0,36395970176,36395970079,9.997500001190929e-05,76100.04382020001,0 days 21:08:20.043820
4000,142171758,25,0,36395970176,36395970080,9.999999997489795e-05,76100.04382022501,0 days 21:08:20.043820
4001,142171758,25,0,36395970176,36395970081,0.00010002500005157344,76100.04382025001,0 days 21:08:20.043820
4002,142171758,25,0,36395970176,36395970082,0.0001000500000145621,76100.04382027501,0 days 21:08:20.043820
4003,142171758,25,0,36395970176,36395970083,0.00010007499997755076,76100.04382030001,0 days 21:08:20.043820
4004,142171758,25,0,36395970176,36395970084,0.00010010000005422626,76100.04382032501,0 days 21:08:20.043820
4005,142171758,25,0,36395970176,36395970085,0.00010012500001721492,76100.04382035001,0 days 21:08:20.043820
4006,142171758,25,0,36395970176,36395970086,0.00010014999998020357,76100.04382037501,0 days 21:08:20.043820
4007,142171758,25,0,36395970176,36395970087,0.00010017500005687907,76100.04382040001,0 days 21:08:20.043820
